source_file,material_name,material_abbreviation,section,property_name,value,unit,english,test_condition,comments,source_file_excel
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Front Barrel Temperature,271,Â°C,520 Â°F,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Nozzle Temperature,271,Â°C,520 Â°F,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Melt Temperature,266 - 277,Â°C,510 - 530 Â°F,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Mold Temperature,79.4,Â°C,175 Â°F,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Drying Temperature,85,Â°C,185 Â°F,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Dry Time,4,hour,4 hour,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Dew Point,-28.9,Â°C,-20.0 Â°F,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Injection Pressure,68.9,MPa,10000 psi,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Descriptive Properties,Nozzle ID,0.25,Inches,,,,combined_material_data_3.xlsx
MaterialData_53891.pdf,"MTI ThermoStran

 PA66-40C Long Carbon Fiber Compound",PA66 + 40% Carbon Fiber,Descriptive Properties,Screw Design,20:01:00,L/D,,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Physical Properties,Specific Gravity,1.32,g/cc,1.32 g/cc,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Physical Properties,Filler Content,40,%,0.4,,Long Carbon Fiber,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Mechanical Properties,"Tensile Strength, Ultimate",290,MPa,42000 psi,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Mechanical Properties,Tensile Modulus,44.8,GPa,6500 ksi,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Mechanical Properties,Flexural Strength,441,MPa,64000 psi,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Mechanical Properties,Flexural Modulus,31.7,GPa,4600 ksi,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Mechanical Properties,"Izod Impact, Notched",1.6,J/cm,3.00 ft-lb/in,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Rear Barrel Temperature,321,"
C","610 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Middle Barrel Temperature,329,"
C","625 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Front Barrel Temperature,338,"
C","640 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Nozzle Temperature,338,"
C","640 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Melt Temperature,332 - 349,"
C","630 - 660 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Mold Temperature,135,"
C","275 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Drying Temperature,98.9,"
C","210 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Dry Time,4,hour,4 hour,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Dew Point,-28.9,"
C","-20.0 
F",,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Injection Pressure,82.7,MPa,12000 psi,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Descriptive Properties,Nozzle ID,0.25,Inches,,,,combined_material_data_3.xlsx
MaterialData_53892.pdf,"MTI ThermoStran
 PPA-40C Long Carbon Fiber Compound","
 PPA + 40% Carbon Fiber",Descriptive Properties,Screw Design,20:01:00,L/D,,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Physical Properties,Specific Gravity,1.37,g/cc,1.37 g/cc,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Physical Properties,Filler Content,40,%,0.4,,Long Carbon Fiber,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Mechanical Properties,"Tensile Strength, Ultimate",262,MPa,38000 psi,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Mechanical Properties,Tensile Modulus,31,GPa,4500 ksi,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Mechanical Properties,Flexural Strength,379,MPa,55000 psi,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Mechanical Properties,Flexural Modulus,27.6,GPa,4000 ksi,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Mechanical Properties,"Izod Impact, Notched",1.71,J/cm,3.20 ft-lb/in,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Rear Barrel Temperature,216,Â°C,420 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Middle Barrel Temperature,238,Â°C,460 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Front Barrel Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Nozzle Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Melt Temperature,238 - 260,Â°C,460 - 500 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Mold Temperature,65.6,Â°C,150 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Drying Temperature,82.2,Â°C,180 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Dry Time,4,hour,4 hour,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Dew Point,-28.9,Â°C,-20.0 Â°F,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Injection Pressure,82.7,MPa,12000 psi,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Descriptive Properties,Nozzle ID,0.25,Inches,0.25 Inches,,,combined_material_data_3.xlsx
MaterialData_53893.pdf,MTI ThermoStranÂ® TPU-40C Long Carbon Fiber Compound,TPUR + 40% Carbon Fiber,Descriptive Properties,Screw Design,20:01:00,L/D,,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Physical Properties,Specific Gravity,1.11,g/cc,1.11 g/cc,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Physical Properties,Filler Content,30,%,0.3,,Long Glass Fiber,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Mechanical Properties,"Tensile Strength, Ultimate",98.6,MPa,14300 psi,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Mechanical Properties,Tensile Modulus,5.52,GPa,800 ksi,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Mechanical Properties,Flexural Strength,143,MPa,20800 psi,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Mechanical Properties,Flexural Modulus,4.83,GPa,700 ksi,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Mechanical Properties,"Izod Impact, Notched",2.67,J/cm,5.00 ft-lb/in,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Thermal Properties,Deflection Temperature,154,Â°C,310 Â°F,at 1.8 MPa (264 psi),,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Rear Barrel Temperature,227,Â°C,440 Â°F,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Middle Barrel Temperature,238,Â°C,460 Â°F,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Front Barrel Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Nozzle Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Melt Temperature,249 - 260,Â°C,480 - 500 Â°F,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Mold Temperature,65.6,Â°C,150 Â°F,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Injection Pressure,68.9,MPa,10000 psi,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Descriptive Properties,Nozzle ID,0.25,Inches,0.25 Inches,,,combined_material_data_3.xlsx
MaterialData_53894.pdf,MTI ThermoStranÂ® PP-30G Long Glass Fiber Compound,PP + 30% Glass Fiber,Descriptive Properties,Screw Design,20:01:00,L/D,20:1 L/D,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Physical Properties,Specific Gravity,1.21,g/cc,1.21 g/cc,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Physical Properties,Filler Content,40,%,0.4,,Long Glass Fiber,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Mechanical Properties,"Tensile Strength, Ultimate",107,MPa,15500 psi,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Mechanical Properties,Tensile Modulus,8.27,GPa,1200 ksi,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Mechanical Properties,Flexural Strength,152,MPa,22000 psi,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Mechanical Properties,Flexural Modulus,7.58,GPa,1100 ksi,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Mechanical Properties,"Izod Impact, Notched",2.72,J/cm,5.10 ft-lb/in,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Thermal Properties,Deflection Temperature,157,Â°C,315 Â°F,at 1.8 MPa (264 psi),,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Rear Barrel Temperature,227,Â°C,440 Â°F,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Middle Barrel Temperature,238,Â°C,460 Â°F,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Front Barrel Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Nozzle Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Melt Temperature,249 - 260,Â°C,480 - 500 Â°F,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Mold Temperature,65.6,Â°C,150 Â°F,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Injection Pressure,68.9,MPa,10000 psi,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Descriptive Properties,Nozzle ID,0.25,Inches,0.25 Inches,,,combined_material_data_3.xlsx
MaterialData_53895.pdf,MTI ThermoStranÂ® PP-40G Long Glass Fiber Compound,PP + 40% Glass Fiber,Descriptive Properties,Screw Design,20:01:00,L/D,20:1 L/D,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Physical Properties,Specific Gravity,1.31,g/cc,1.31 g/cc,,Long Glass Fiber,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Physical Properties,Filler Content,50,%,0.5,,Long Glass Fiber,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Mechanical Properties,"Tensile Strength, Ultimate",114,MPa,16500 psi,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Mechanical Properties,Tensile Modulus,10.3,GPa,1500 ksi,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Mechanical Properties,Flexural Strength,165,MPa,24000 psi,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Mechanical Properties,Flexural Modulus,10.3,GPa,1500 ksi,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Mechanical Properties,"Izod Impact, Notched",2.94,J/cm,5.50 ft-lb/in,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Thermal Properties,Deflection Temperature,160,Â°C,320 Â°F,1.8 MPa (264 psi),,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Rear Barrel Temperature,227,Â°C,440 Â°F,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Middle Barrel Temperature,238,Â°C,460 Â°F,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Front Barrel Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Nozzle Temperature,249,Â°C,480 Â°F,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Melt Temperature,249 - 260,Â°C,480 - 500 Â°F,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Mold Temperature,65.6,Â°C,150 Â°F,,Higher mold temperatures are recommended for smoother surface appearance.,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Injection Pressure,68.9,MPa,10000 psi,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Descriptive Properties,Nozzle ID,0.25,Inches,0.25 Inches,,Shortest length possible and 0.25 inch diameter or larger is recommended.,combined_material_data_3.xlsx
MaterialData_53896.pdf,MTI ThermoStranÂ® PP-50G Long Glass Fiber Compound,PP + 50% Glass Fiber,Descriptive Properties,Screw Design,20:1 L/D,,20:1 L/D,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Physical Properties,Specific Gravity,1.45,g/cc,1.45 g/cc,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Physical Properties,Filler Content,40,%,0.4,,Long Glass Fiber,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Mechanical Properties,"Tensile Strength, Ultimate",221,MPa,32000 psi,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Mechanical Properties,Tensile Modulus,12.4,GPa,1800 ksi,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Mechanical Properties,Flexural Strength,331,MPa,48000 psi,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Mechanical Properties,Flexural Modulus,11,GPa,1600 ksi,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Mechanical Properties,"Izod Impact, Notched",3.74,J/cm,7.00 ft-lb/in,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Thermal Properties,Deflection Temperature,260,Â°C,500 Â°F,at 1.8 MPa (264 psi),,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Rear Barrel Temperature,260,Â°C,500 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Middle Barrel Temperature,266,Â°C,510 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Front Barrel Temperature,271,Â°C,520 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Nozzle Temperature,271,Â°C,520 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Melt Temperature,266 - 277,Â°C,510 - 530 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Mold Temperature,79.4,Â°C,175 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Drying Temperature,85,Â°C,185 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Dry Time,4,hour,4 hour,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Dew Point,-28.9,Â°C,-20.0 Â°F,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Injection Pressure,68.9,MPa,10000 psi,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Processing Properties,Screw Speed,50 - 75,rpm,50 - 75 rpm,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Descriptive Properties,Nozzle ID,0.25,Inches,,,,combined_material_data_3.xlsx
MaterialData_53897.pdf,"MTI ThermoStran

 PA66-40G Long Glass Fiber Compound",PA66 + 40% Glass Fiber,Descriptive Properties,Screw Design,20:01:00,L/D,,,,combined_material_data_3.xlsx
MaterialData_53898.pdf,"MTI ThermoStran

PA66-50G Long Glass Fiber Compound",PA66 + 50% Glass Fiber,Physical Properties,Specific Gravity,1.56,g/cc,1.56 g/cc,,,combined_material_data_3.xlsx
